species,province,count,lat,lon,date,doy
Anas crecca,Guangdong,455,22.614055,113.635714,1/19/2014,18
Charadrius leschenaultii,Jiangsu,,32.75,120.96,8/31/2018,242
Ardeola bacchus,Shanghai,2,30.729147,121.37219,5/17/2017,136
Gallinago gallinago,Jiangxi,30,28.95255,116.35355,12/26/2017,359
Gallinula chloropus,Guangdong,1,23.18536,113.366944,12/6/2018,339
Anser fabalis,Jiangsu,10,32.75,120.96,11/1/2016,305
Spatula clypeata,Guangdong,150,22.522418,114.00032,3/3/2014,61
Grus monacha,Jiangsu,13,33.602272,120.507223,12/3/2017,336
Ciconia boyciana,Jiangxi,3,28.720804,115.854213,12/5/2017,338
Charadrius leschenaultii,Guangdong,4,20.230039,110.126253,10/17/2018,289
Ardeola bacchus,Shanghai,2,30.901893,121.976287,9/26/2015,268
Egretta garzetta,Shanghai,7,31.192569,121.364735,1/18/2005,17
Nycticorax nycticorax,Jiangsu,,31.157731,120.722237,6/2/2008,153
Limosa lapponica,Jiangsu,300,32.581667,121.006667,8/15/2015,226
Tringa glareola,Jiangsu,5,32.75,120.96,4/30/2018,119
Ardea cinerea,Guangdong,2,22.599048,114.497522,5/5/2018,124
Butorides striata,Shanghai,1,30.920507,121.973159,5/13/2017,132
Vanellus vanellus,Jiangxi,8,29.668063,115.992842,2/7/1991,37
Calidris alba,Guangdong,70,22.845328,115.587806,11/25/2018,328
Egretta garzetta,Guangdong,3,22.972648,113.126178,6/23/2017,173
Gelochelidon nilotica,Shanghai,1,30.920507,121.973159,9/17/2018,259
Anser cygnoides,Shanghai,10,30.920507,121.973159,12/3/2016,337
Tachybaptus ruficollis,Zhejiang,2,30.253522,119.915428,4/18/2018,107
Ardeola bacchus,Shanghai,1,30.845352,121.232838,7/25/2018,205
Anas platyrhynchos,Jiangsu,2,31.638298,120.6886,3/29/2015,87
Gallinago gallinago,Guangdong,5,22.490513,113.562326,12/31/2018,364
Larus crassirostris,Shanghai,3,31.338495,121.662939,11/30/2014,333
Ardeola bacchus,Jiangsu,1,32.581667,121.006667,5/1/2014,120
Pluvialis squatarola,Jiangxi,12,28.870571,116.43317,12/17/2013,350
Gallinula chloropus,Jiangxi,2,29.164442,117.841458,1/14/2018,13
Ardeola bacchus,Guangdong,5,22.608789,113.648157,6/15/2018,165
Numenius phaeopus,Jiangsu,1,32.868218,120.91234,5/21/2016,141
Ardeola bacchus,Shanghai,4,30.920507,121.973159,11/28/2016,332
Ardeola bacchus,Jiangsu,1,32.581667,121.006667,10/3/2016,276
Arenaria interpres,Jiangsu,45,32.581667,121.006667,5/22/2016,142
Nycticorax nycticorax,Shanghai,2,30.920507,121.973159,4/29/2018,118
Charadrius alexandrinus,Guangdong,25,21.814214,112.413333,12/10/2011,343
Nycticorax nycticorax,Shanghai,10,30.920507,121.973159,8/13/2017,224
Egretta garzetta,Jiangsu,50,33.55764,120.428521,1/6/2015,5
Tringa totanus,Jiangsu,2,32.75,120.96,10/27/2013,299
Aythya marila,Jiangsu,5,32.581667,121.006667,12/2/2017,335
Ardea alba,Guangdong,22,21.630184,111.770675,4/8/2016,98
Pluvialis squatarola,Shanghai,10,30.920507,121.973159,11/10/2017,313
Egretta garzetta,Guangdong,5,22.614055,113.635714,4/6/2018,95
Tachybaptus ruficollis,Shanghai,,30.920507,121.973159,9/13/2015,255
Nycticorax nycticorax,Shanghai,1,31.134503,121.239806,5/15/2017,134
Chlidonias leucopterus,Shanghai,150,30.920507,121.973159,5/13/2017,132
Tringa nebularia,Jiangsu,2,32.500264,121.197422,4/16/2017,105
Tachybaptus ruficollis,Jiangxi,27,28.822418,116.124845,12/6/2004,340
Ardea alba,Guangdong,4,22.769461,114.950308,3/26/2015,84
Actitis hypoleucos,Shanghai,3,31.49514,121.964722,12/11/2014,344
Egretta garzetta,Shanghai,1,31.1478,121.4389,2/23/2018,53
Pluvialis squatarola,Jiangsu,,33.602272,120.507223,1/27/2018,26
Ardea alba,Jiangxi,200,29.117975,115.951338,1/21/2017,20
Tachybaptus ruficollis,Jiangxi,14,29.1703,117.840064,11/9/2017,312
Anser albifrons,Jiangxi,200,28.870571,116.43317,11/16/2016,320
Botaurus stellaris,Shanghai,2,30.920507,121.973159,8/5/2017,216
Anas crecca,Jiangsu,4,33.602554,120.485478,12/31/2017,364
Anser fabalis,Jiangxi,300,28.870571,116.43317,1/8/2015,7
Anas acuta,Shanghai,120,30.920507,121.973159,12/15/2016,349
Fulica atra,Jiangsu,8,33.602272,120.507223,1/15/2016,14
Gallinula chloropus,Shanghai,,31.219502,121.537931,11/24/2005,327
Charadrius dubius,Jiangxi,2,28.815445,116.379027,12/12/2012,346
Charadrius leschenaultii,Guangdong,10,22.499652,113.953736,9/30/2018,272
Ardea alba,Shanghai,6,30.920507,121.973159,8/13/2017,224
Tringa nebularia,Zhejiang,50,30.358582,121.202846,9/15/2018,257
Amaurornis phoenicurus,Guangdong,1,22.51888,113.955292,12/10/2017,343
Nycticorax nycticorax,Shanghai,3,30.920507,121.973159,6/9/2018,159
Nycticorax nycticorax,Shanghai,,31.215664,121.545353,9/23/2005,265
Nycticorax nycticorax,Zhejiang,4,30.239663,120.140605,10/14/2017,286
Sterna hirundo,Jiangsu,6,32.545022,121.092769,5/22/2016,142
Tachybaptus ruficollis,Jiangsu,,32.051861,118.830351,10/21/2012,294
Tachybaptus ruficollis,Shanghai,1,31.297333,121.859434,8/11/2017,222
Gallinula chloropus,Shanghai,3,31.215664,121.545353,5/27/2018,146
Charadrius alexandrinus,Shanghai,1,30.920507,121.973159,7/4/2015,184
Numenius madagascariensis,Guangdong,1,20.759,110.395,12/7/2018,340
Ardeola bacchus,Guangdong,,24.91637,113.084507,5/11/2014,130
Anser cygnoides,Jiangxi,5200,28.906441,116.259472,12/1/2017,334
Charadrius alexandrinus,Jiangsu,5,32.581667,121.006667,5/1/2014,120
Egretta garzetta,Guangdong,1,22.787023,113.229107,11/3/2018,306
Gallinula chloropus,Shanghai,2,31.215664,121.545353,12/3/2018,336
Gallinula chloropus,Shanghai,2,31.215664,121.545353,5/18/2018,137
Tringa nebularia,Jiangsu,10,32.528747,121.137521,5/1/2017,120
Tachybaptus ruficollis,Shanghai,,30.920507,121.973159,9/23/2016,266
Gallinula chloropus,Jiangsu,15,32.581667,121.006667,5/24/2015,143
Calidris subminuta,Shanghai,4,30.920507,121.973159,8/26/2017,237
Mergus merganser,Jiangxi,2,29.173488,115.981259,12/29/2018,362
Vanellus vanellus,Jiangxi,3,29.193901,116.00194,1/7/2012,6
Mareca strepera,Shanghai,,31.49514,121.964722,3/17/2017,75
Calidris falcinellus,Jiangsu,2,32.581667,121.006667,5/21/2016,141
Larus canus,Shanghai,1,31.271849,121.563033,2/24/2018,54
Ardea cinerea,Jiangxi,200,28.815445,116.379027,12/12/2012,346
Phalacrocorax carbo,Zhejiang,1,30.64273,122.061938,5/7/2016,127
Fulica atra,Shanghai,1,31.223885,121.593826,7/18/2018,198
Egretta garzetta,Shanghai,5,30.920507,121.973159,9/16/2018,258
Anas platyrhynchos,Zhejiang,6,30.363174,120.457149,3/15/2011,73
Ardea cinerea,Shanghai,3,31.297333,121.859434,4/26/2015,115
Tringa brevipes,Zhejiang,18,30.64273,122.061938,4/30/2016,120
Egretta garzetta,Shanghai,1,31.1478,121.4389,4/4/2018,93
Ardeola bacchus,Jiangsu,1,32.561991,121.040156,4/30/2018,119
Mergus merganser,Jiangsu,35,32.581667,121.006667,12/2/2017,335
Actitis hypoleucos,Jiangsu,1,32.581667,121.006667,5/2/2014,121
Anas crecca,Zhejiang,20,30.168579,120.874844,2/16/2016,46
Ixobrychus sinensis,Shanghai,1,31.333671,121.514248,8/3/2017,214
Anas platyrhynchos,Jiangsu,80,32.581667,121.006667,12/2/2017,335
Fulica atra,Jiangxi,250,28.870571,116.43317,1/8/2015,7
Chroicocephalus ridibundus,Guangdong,,20.989025,110.479025,11/28/2018,331
Ardea alba,Jiangsu,25,32.22442,121.534255,11/10/2018,313
Actitis hypoleucos,Shanghai,3,31.49514,121.964722,12/23/2014,356
Charadrius mongolus,Guangdong,2,20.835952,110.332861,4/5/2016,95
Recurvirostra avosetta,Shanghai,3,30.920507,121.973159,10/6/2018,278
Charadrius alexandrinus,Shanghai,100,30.920507,121.973159,9/24/2016,267
Tringa nebularia,Shanghai,4,31.49514,121.964722,4/10/2015,99
Haematopus ostralegus,Jiangsu,2,32.561991,121.040156,4/24/2016,114
Chlidonias hybrida,Shanghai,30,30.920507,121.973159,9/17/2016,260
Calidris ruficollis,Jiangsu,,32.75,120.96,8/2/2018,213
Mareca strepera,Zhejiang,20,30.339325,120.750818,11/13/2005,316
Egretta garzetta,Jiangsu,40,31.638391,120.688967,3/12/2016,71
Ardea intermedia,Guangdong,3,23.128659,113.778019,12/10/2017,343
Podiceps cristatus,Shanghai,6,30.920507,121.973159,5/5/2017,124
Recurvirostra avosetta,Shanghai,1,30.920507,121.973159,5/7/2016,127
Calidris alpina,Jiangsu,56,32.75,120.96,9/23/2018,265
Fulica atra,Shanghai,10,31.209241,121.781881,3/11/2017,69
Chlidonias leucopterus,Shanghai,7,30.920507,121.973159,8/5/2017,216
Gelochelidon nilotica,Guangdong,1,20.919675,110.493493,4/4/2016,94
Amaurornis phoenicurus,Guangdong,3,23.075547,113.323916,10/21/2018,293
Nycticorax nycticorax,Zhejiang,2,30.240711,120.157445,12/1/2018,334
Vanellus vanellus,Shanghai,75,31.313462,121.876574,1/16/2016,15
Ardeola bacchus,Shanghai,3,31.576919,121.635137,8/5/2018,216
Ardeola bacchus,Jiangsu,1,32.581667,121.006667,4/23/2016,113
Vanellus cinereus,Guangdong,5,22.530202,113.973893,3/10/2018,68
Gallinula chloropus,Shanghai,,31.338762,121.506991,10/22/2011,294
Egretta garzetta,Zhejiang,30,27.710409,119.680568,8/17/2017,228
Tachybaptus ruficollis,Shanghai,1,31.215664,121.545353,5/31/2018,150
Aythya ferina,Jiangsu,25,34.647585,119.261001,2/28/2016,58
Pluvialis squatarola,Jiangsu,300,32.351398,121.414247,12/15/2016,349
Tringa totanus,Jiangsu,1,32.524367,121.146945,5/21/2016,141
Tringa erythropus,Jiangxi,,29.166667,115.95,1/1/2016,0
Chroicocephalus ridibundus,Guangdong,1163,20.53564,110.573316,2/28/2014,58
Ardea purpurea,Shanghai,1,30.920507,121.973159,10/2/2018,274
Himantopus himantopus,Shanghai,3,31.512041,121.955704,4/10/2017,99
Egretta garzetta,Guangdong,1,22.266617,113.575685,5/17/2018,136
Calidris alba,Jiangsu,2,32.868218,120.91234,10/2/2016,275
Tringa glareola,Guangdong,2,20.287283,109.961774,10/19/2017,291
Anser albifrons,Jiangxi,,29.021823,115.809109,2/5/1991,35
Arenaria interpres,Jiangsu,30,33.042097,120.840031,5/13/2017,132
Anas platyrhynchos,Shanghai,20,31.49514,121.964722,11/28/2015,331
Charadrius veredus,Zhejiang,4,30.363174,120.457149,4/4/2011,93
Larus crassirostris,Jiangsu,2,32.761767,120.959379,4/15/2017,104
Tringa glareola,Jiangxi,4,29.212052,116.185072,11/10/2017,313
Nycticorax nycticorax,Shanghai,1,31.241352,121.490915,11/29/2018,332
Anser cygnoides,Jiangxi,,28.899516,116.256006,12/7/2017,340
Mergus merganser,Zhejiang,8,30.248368,120.132679,12/9/2002,342
Numenius arquata,Jiangsu,35,32.868218,120.91234,4/29/2017,118
Tachybaptus ruficollis,Guangdong,6,23.103119,113.354363,11/15/2018,318
Anser albifrons,Jiangxi,,28.870571,116.43317,12/25/1995,358
Ardeola bacchus,Guangdong,3,22.350009,113.525031,11/11/2018,314
Gallinula chloropus,Jiangxi,32,29.193901,116.00194,1/8/2012,7
Egretta garzetta,Guangdong,1,22.553805,114.058428,12/7/2017,340
Ardea alba,Shanghai,20,30.920507,121.973159,11/9/2016,313
Egretta garzetta,Zhejiang,4,30.908632,120.076232,3/18/2014,76
Nycticorax nycticorax,Shanghai,2,30.920507,121.973159,4/22/2017,111
Charadrius mongolus,Shanghai,2,30.920507,121.973159,10/31/2016,304
Tringa nebularia,Shanghai,15,30.920507,121.973159,11/7/2015,310
Cygnus columbianus,Jiangxi,30,29.173488,115.981259,12/29/2018,362
Podiceps cristatus,Jiangsu,3,32.868218,120.91234,12/15/2016,349
Aythya fuligula,Shanghai,2,30.920507,121.973159,1/14/2017,13
Actitis hypoleucos,Shanghai,2,31.49514,121.964722,3/29/2015,87
Leucogeranus leucogeranus,Jiangxi,15,29.114641,115.976416,11/22/2015,325
Gallinula chloropus,Zhejiang,6,30.248368,120.132679,5/3/2017,122
Podiceps cristatus,Jiangxi,,29.166667,115.95,1/1/2016,0
Chroicocephalus ridibundus,Jiangsu,1,32.561991,121.040156,5/13/2014,132
Numenius phaeopus,Jiangsu,29,32.581667,121.006667,4/23/2015,112
Actitis hypoleucos,Shanghai,2,31.313462,121.876574,11/12/2016,316
Tringa nebularia,Jiangsu,1,32.576717,121.004878,9/16/2018,258
Ardea cinerea,Jiangxi,300,28.949847,116.345178,1/17/2018,16
Calidris canutus,Jiangsu,5,32.75,120.96,4/29/2017,118
Actitis hypoleucos,Jiangsu,5,32.528747,121.137521,10/3/2014,275
Nycticorax nycticorax,Shanghai,5,30.920507,121.973159,11/27/2016,331
Mareca penelope,Guangdong,100,22.522418,114.00032,3/10/2018,68
Calidris temminckii,Shanghai,2,30.920507,121.973159,8/14/2016,226
Gallinula chloropus,Jiangsu,5,32.581667,121.006667,5/1/2014,120
Charadrius alexandrinus,Shanghai,1,30.920507,121.973159,10/23/2017,295
Cygnus columbianus,Jiangxi,50,29.139704,116.000299,12/29/2018,362
Calidris alba,Shanghai,,31.49514,121.964722,3/27/2017,85
Gallinula chloropus,Jiangxi,3,29.019174,115.821519,2/6/2018,36
Aix galericulata,Jiangsu,110,34.647585,119.261001,2/28/2016,58
Egretta garzetta,Jiangxi,20,29.138081,115.98366,12/11/2016,345
Tringa brevipes,Jiangsu,6,32.524367,121.146945,5/21/2016,141
Arenaria interpres,Zhejiang,8,27.919961,120.961312,4/25/2016,115
Numenius phaeopus,Guangdong,1,22.507305,114.038879,3/14/2017,72
Podiceps cristatus,Shanghai,9,30.920507,121.973159,10/1/2011,273
Butorides striata,Jiangsu,4,32.581667,121.006667,9/7/2014,249
Tachybaptus ruficollis,Jiangsu,10,32.581667,121.006667,4/21/2015,110
Ardeola bacchus,Guangdong,17,22.522418,114.00032,12/11/2017,344
Amaurornis phoenicurus,Jiangxi,2,29.173768,117.841748,5/8/2018,127
Gallinula chloropus,Zhejiang,2,30.34423,119.941378,6/9/2016,160
Phalacrocorax carbo,Jiangsu,1,32.561991,121.040156,5/21/2016,141
Egretta garzetta,Shanghai,1,31.030843,121.452453,12/21/2018,354
Pluvialis squatarola,Jiangsu,500,32.528747,121.137521,10/3/2014,275
Phalacrocorax carbo,Jiangxi,3400,29.166667,115.95,12/14/2014,347
Tringa guttifer,Jiangsu,3,32.75,120.96,4/30/2018,119
Sterna hirundo,Jiangsu,35,32.304181,121.177805,4/16/2014,105
Vanellus vanellus,Shanghai,,31.49514,121.964722,12/27/2006,360
Limosa limosa,Shanghai,4,30.920507,121.973159,9/22/2018,264
Larus canus,Guangdong,1,21.618953,111.785792,1/28/2016,27
Aythya ferina,Jiangsu,40,33.602272,120.507223,12/1/2017,334
Amaurornis phoenicurus,Jiangxi,1,29.393827,118.026125,5/13/2017,132
Limosa limosa,Jiangxi,1,29.173488,115.981259,12/29/2018,362
Ardeola bacchus,Shanghai,1,30.920507,121.973159,9/27/2015,269
Charadrius alexandrinus,Shanghai,50,30.901893,121.976287,11/19/2017,322
Ardea alba,Guangdong,8,22.854278,115.603389,5/27/2018,146
Limosa limosa,Jiangsu,2,32.581667,121.006667,4/20/2015,109
Phalaropus lobatus,Shanghai,2,30.920507,121.973159,9/1/2018,243
Vanellus cinereus,Zhejiang,2,29.310052,120.019326,6/4/2011,154
Ardea cinerea,Shanghai,19,30.920507,121.973159,9/17/2017,259
Ardea alba,Guangdong,1,22.522418,114.00032,3/18/2016,77
Egretta garzetta,Guangdong,5,20.759,110.395,12/2/2018,335
Vanellus cinereus,Jiangsu,6,32.868218,120.91234,9/1/2018,243
Chlidonias leucopterus,Jiangsu,8,32.868218,120.91234,5/16/2015,135
Ardeola bacchus,Guangdong,5,22.45799,113.551847,12/5/2018,338
Anser cygnoides,Shanghai,1,31.49514,121.964722,12/11/2014,344
Tringa glareola,Jiangsu,,32.75,120.96,5/6/2017,125
Chlidonias leucopterus,Jiangsu,100,32.282689,121.408968,9/17/2016,260
Ardea cinerea,Shanghai,2,30.920507,121.973159,9/4/2017,246
Calidris acuminata,Jiangsu,1,32.75,120.96,9/22/2018,264
Ardeola bacchus,Shanghai,1,30.902477,121.976304,5/24/2018,143
Vanellus cinereus,Jiangsu,,32.323823,121.274178,5/5/2012,125
Arenaria interpres,Jiangsu,88,32.379599,121.419139,9/6/2016,249
Calidris subminuta,Shanghai,2,30.920507,121.973159,5/6/2018,125
Nycticorax nycticorax,Zhejiang,58,30.908632,120.076232,1/23/2014,22
Tringa stagnatilis,Shanghai,25,30.920507,121.973159,10/24/2015,296
Egretta garzetta,Jiangsu,4,31.45817,120.34697,4/28/2018,117
Recurvirostra avosetta,Jiangsu,30,32.581667,121.006667,4/23/2016,113
Himantopus himantopus,Shanghai,20,30.920507,121.973159,9/11/2016,254
Tringa nebularia,Shanghai,,30.920507,121.973159,10/25/2014,297
Fulica atra,Shanghai,1,30.920507,121.973159,8/8/2016,220
Nycticorax nycticorax,Guangdong,10,22.499652,113.953736,9/1/2018,243
Tringa glareola,Jiangxi,,28.856927,116.167129,2/2/2018,32
Xenus cinereus,Zhejiang,2,30.64273,122.061938,4/29/2017,118
Ardeola bacchus,Jiangsu,2,32.173918,119.455751,7/11/2014,191
Tachybaptus ruficollis,Shanghai,3,31.219502,121.537931,8/16/2006,227
Phalacrocorax carbo,Zhejiang,2,30.339325,120.750818,10/27/2007,299
Ardeola bacchus,Guangdong,3,22.531869,114.075165,3/14/2016,73
Fulica atra,Shanghai,13,31.49514,121.964722,2/10/2015,40
Numenius arquata,Jiangsu,50,32.75,120.96,4/29/2018,118
Gallinula chloropus,Jiangxi,8,28.716937,115.86467,6/7/2017,157
Actitis hypoleucos,Jiangsu,1,31.379339,120.339277,5/14/2016,134
Nycticorax nycticorax,Shanghai,3,30.920507,121.973159,10/22/2018,294
Charadrius mongolus,Guangdong,70,21.617138,111.788421,2/24/2014,54
Himantopus himantopus,Shanghai,20,30.90093,121.97237,5/27/2018,146
Anser albifrons,Jiangxi,50,29.668063,115.992842,2/7/1991,37
Numenius phaeopus,Jiangsu,3,32.868218,120.91234,5/4/2015,123
Numenius arquata,Jiangsu,1000,32.75,120.96,8/10/2017,221
Charadrius alexandrinus,Shanghai,1,30.729147,121.37219,5/17/2016,137
Ardea alba,Shanghai,2,31.313462,121.876574,3/12/2017,70
Ardeola bacchus,Shanghai,,30.878802,121.967039,9/1/2017,243
Gallinago gallinago,Shanghai,,31.49514,121.964722,5/9/2015,128
Actitis hypoleucos,Zhejiang,2,30.64273,122.061938,9/26/2015,268
Anas acuta,Shanghai,2,30.920507,121.973159,4/6/2008,96
Gelochelidon nilotica,Shanghai,5,30.920507,121.973159,5/13/2017,132
Ardea alba,Shanghai,8,30.920507,121.973159,8/10/2017,221
Chlidonias hybrida,Jiangsu,,34.176786,118.073931,5/13/2000,133
Mareca strepera,Jiangsu,3,33.405604,120.280014,11/28/1999,331
Egretta garzetta,Jiangsu,175,33.042097,120.840031,5/13/2017,132
Tringa glareola,Guangdong,2,22.524589,114.009621,3/11/2018,69
Anas crecca,Shanghai,100,30.920507,121.973159,10/13/2018,285
Charadrius mongolus,Guangdong,16,20.224142,109.920002,10/20/2017,292
Calidris ruficollis,Shanghai,20,30.920507,121.973159,8/3/2017,214
Ardea cinerea,Jiangxi,12,29.132309,115.99421,1/3/1986,2
Larus crassirostris,Zhejiang,150,27.984047,121.207485,6/20/2015,170
Platalea leucorodia,Jiangxi,10,29.166667,115.95,1/12/2018,11
Gallinula chloropus,Shanghai,2,30.920507,121.973159,9/24/2016,267
Chroicocephalus ridibundus,Jiangxi,50,28.769164,116.317191,12/3/2017,336
Ardeola bacchus,Jiangsu,,32.75,120.96,8/17/2015,228
Egretta garzetta,Jiangsu,6,33.602272,120.507223,6/16/2013,166
Charadrius alexandrinus,Jiangsu,3128,32.54,121.113,10/23/2017,295
Gallinago gallinago,Jiangxi,30,28.822418,116.124845,12/6/2004,340
Gallinula chloropus,Shanghai,15,30.920507,121.973159,8/6/2018,217
Platalea leucorodia,Shanghai,1,30.920507,121.973159,10/6/2017,278
Fulica atra,Zhejiang,1,30.64273,122.061938,4/17/2016,107
Ardea alba,Shanghai,22,31.297333,121.859434,4/18/2015,107
Tachybaptus ruficollis,Shanghai,4,30.721133,121.355062,3/9/2018,67
Anser albifrons,Jiangxi,100,28.870571,116.43317,12/5/2009,338
Calidris canutus,Jiangsu,1,32.581667,121.006667,4/11/2015,100
Aythya nyroca,Shanghai,1,30.920507,121.973159,12/31/2018,364
Egretta garzetta,Zhejiang,1,30.234745,120.425447,2/4/2018,34
Tadorna tadorna,Zhejiang,120,27.946444,120.92477,12/23/2011,356
Anas crecca,Shanghai,1,30.920507,121.973159,10/24/2015,296
Egretta eulophotes,Shanghai,2,30.920507,121.973159,5/8/2016,128
Gallinula chloropus,Jiangxi,3,29.164614,117.842046,12/31/2018,364
Tachybaptus ruficollis,Shanghai,6,31.293001,121.530075,3/29/2013,87
Mareca penelope,Shanghai,10,30.901893,121.976287,10/16/2016,289
Egretta garzetta,Jiangsu,1,31.409399,120.531306,2/26/2017,56
Ardea alba,Shanghai,1,31.063559,120.997217,6/23/2018,173
Hydroprogne caspia,Shanghai,1,31.306127,121.646284,6/11/2015,161
Ardea alba,Guangdong,3,23.075547,113.323916,10/14/2018,286
Tachybaptus ruficollis,Shanghai,3,30.920507,121.973159,11/2/2017,305
Nycticorax nycticorax,Zhejiang,18,30.256033,120.116116,1/24/2008,23
Nycticorax nycticorax,Shanghai,1,31.238655,121.49084,10/20/2017,292
Tringa nebularia,Shanghai,1,30.920507,121.973159,9/27/2018,269
Ardeola bacchus,Shanghai,4,30.920507,121.973159,5/8/2018,127
Ardea cinerea,Shanghai,,31.49514,121.964722,5/29/2018,148
Tringa stagnatilis,Shanghai,20,30.901893,121.976287,4/30/2016,120
Nycticorax nycticorax,Shanghai,1,31.338367,121.507737,10/14/2018,286
Tachybaptus ruficollis,Shanghai,10,30.920507,121.973159,11/12/2017,315
Calidris acuminata,Shanghai,5,30.920507,121.973159,8/14/2016,226
Grus grus,Shanghai,4,31.49514,121.964722,11/1/2015,304
Nycticorax nycticorax,Guangdong,100,22.842167,113.29035,6/4/2017,154
Vanellus vanellus,Zhejiang,1,30.64273,122.061938,11/2/2014,305
Ardea cinerea,Jiangsu,3,32.561991,121.040156,4/30/2014,119
Ardea intermedia,Shanghai,1,30.920507,121.973159,10/1/2018,273
Spatula clypeata,Shanghai,300,30.920507,121.973159,12/15/2016,349
Tringa nebularia,Zhejiang,4,27.543087,120.647051,7/4/2015,184
Numenius phaeopus,Zhejiang,130,30.358582,121.202846,5/1/2008,121
Ardea cinerea,Shanghai,4,30.901893,121.976287,9/24/2018,266
Podiceps auritus,Shanghai,3,30.920507,121.973159,3/1/2018,59
Tringa ochropus,Shanghai,2,30.920507,121.973159,12/31/2018,364
Chroicocephalus ridibundus,Zhejiang,4,30.238455,119.76265,12/16/2017,349
Anas crecca,Shanghai,205,30.920507,121.973159,12/25/2016,359
Spatula clypeata,Guangdong,80,22.522418,114.00032,12/17/2016,351
Chroicocephalus ridibundus,Jiangsu,1,32.581667,121.006667,4/20/2015,109
Sternula albifrons,Zhejiang,1,30.363174,120.457149,5/2/2011,121
Nycticorax nycticorax,Shanghai,,30.920507,121.973159,9/24/2016,267
Tringa nebularia,Shanghai,4,31.49514,121.964722,10/1/2016,274
Tringa nebularia,Jiangsu,1,32.561991,121.040156,5/1/2018,120
Pluvialis squatarola,Jiangsu,150,32.581667,121.006667,8/14/2015,225
Egretta garzetta,Shanghai,7,31.215664,121.545353,12/14/2018,347
Gallinula chloropus,Guangdong,16,22.96508,113.80759,10/27/2018,299
Egretta eulophotes,Shanghai,2,30.729147,121.37219,5/13/2017,132
Tringa brevipes,Zhejiang,3,27.792987,120.686725,5/6/2018,125
Gelochelidon nilotica,Jiangsu,3,32.561991,121.040156,4/24/2016,114
Calidris ruficollis,Jiangsu,600,32.528747,121.137521,5/6/2018,125
